dataset,year,station_code,rows,n_timestamps,ts_min,ts_max,duplicate_timestamps
flow,2019,FW.KPM.02,105120,105120,2019-01-01,2019-12-31 23:55:00,0
flow,2020,FW.PNJ.01,105408,105408,2020-01-01,2020-12-31 23:55:00,0
flow,2020,FW.PSC.01,105408,105408,2020-01-01,2020-12-31 23:55:00,0
flow,2020,FW.BKG.01,105408,105408,2020-01-01,2020-12-31 23:55:00,0
flow,2020,FW.BBU.01,105408,105408,2020-01-01,2020-12-31 23:55:00,0
flow,2020,FW.K2W.01,105408,105408,2020-01-01,2020-12-31 23:55:00,0
flow,2020,FW.KPM.01,105408,105408,2020-01-01,2020-12-31 23:55:00,0
flow,2020,FW.KPM.02,105408,105408,2020-01-01,2020-12-31 23:55:00,0
flow,2020,FW.LKB.01,105408,105408,2020-01-01,2020-12-31 23:55:00,0
flow,2020,FW.SSB.02,105408,105408,2020-01-01,2020-12-31 23:55:00,0
flow,2020,FW.BKA.02,105408,105408,2020-01-01,2020-12-31 23:55:00,0
flow,2020,FW.BSU.01,105408,105408,2020-01-01,2020-12-31 23:55:00,0
flow,2020,FW.K4W.01,105408,105408,2020-01-01,2020-12-31 23:55:00,0
flow,2020,FW.KNG.01,105408,105408,2020-01-01,2020-12-31 23:55:00,0
flow,2020,FW.KSO.01,105408,105408,2020-01-01,2020-12-31 23:55:00,0
flow,2020,FW.PWT.01,105408,105408,2020-01-01,2020-12-31 23:55:00,0
flow,2020,FW.SST.01,105408,105408,2020-01-01,2020-12-31 23:55:00,0
flow,2020,FW.K3W.01,105408,105408,2020-01-01,2020-12-31 23:55:00,0
flow,2020,FW.SSN.01,105408,105408,2020-01-01,2020-12-31 23:55:00,0
flow,2020,FW.TWW.01,105408,105408,2020-01-01,2020-12-31 23:55:00,0
flow,2020,FW.PKG.01,105408,105408,2020-01-01,2020-12-31 23:55:00,0
flow,2020,FW.KKY.01,105408,105408,2020-01-01,2020-12-31 23:55:00,0
flow,2020,FW.LPW.01,105408,105408,2020-01-01,2020-12-31 23:55:00,0
flow,2020,FW.PSR.01,105408,105408,2020-01-01,2020-12-31 23:55:00,0
flow,2020,FW.RMT.01,105408,105408,2020-01-01,2020-12-31 23:55:00,0
flow,2020,FW.SBR.01,105408,105408,2020-01-01,2020-12-31 23:55:00,0
flow,2020,FW.SSB.01,105408,105408,2020-01-01,2020-12-31 23:55:00,0
flow,2020,FW.SSB.03,105408,105408,2020-01-01,2020-12-31 23:55:00,0
flow,2020,FW.SSM.01,105408,105408,2020-01-01,2020-12-31 23:55:00,0
flow,2020,FW.KSW.01,105408,105408,2020-01-01,2020-12-31 23:55:00,0
flow,2020,FW.LMT.01,105408,105408,2020-01-01,2020-12-31 23:55:00,0
flow,2021,FW.K4W.01,105120,105120,2021-01-01,2021-12-31 23:55:00,0
flow,2021,FW.KNG.01,105120,105120,2021-01-01,2021-12-31 23:55:00,0
flow,2021,FW.KSO.01,105120,105120,2021-01-01,2021-12-31 23:55:00,0
flow,2021,FW.PKG.01,105120,105120,2021-01-01,2021-12-31 23:55:00,0
flow,2021,FW.PWT.01,105120,105120,2021-01-01,2021-12-31 23:55:00,0
flow,2021,FW.SST.01,105120,105120,2021-01-01,2021-12-31 23:55:00,0
flow,2021,FW.K3W.01,105120,105120,2021-01-01,2021-12-31 23:55:00,0
flow,2021,FW.SSN.01,105120,105120,2021-01-01,2021-12-31 23:55:00,0
flow,2021,FW.TWW.01,105120,105120,2021-01-01,2021-12-31 23:55:00,0
flow,2021,FW.PNJ.01,105120,105120,2021-01-01,2021-12-31 23:55:00,0
flow,2021,FW.PSC.01,105120,105120,2021-01-01,2021-12-31 23:55:00,0
flow,2021,FW.BKG.01,105120,105120,2021-01-01,2021-12-31 23:55:00,0
flow,2021,FW.KKY.01,105120,105120,2021-01-01,2021-12-31 23:55:00,0
flow,2021,FW.LPW.01,105120,105120,2021-01-01,2021-12-31 23:55:00,0
flow,2021,FW.PSR.01,105120,105120,2021-01-01,2021-12-31 23:55:00,0
flow,2021,FW.RMT.01,105120,105120,2021-01-01,2021-12-31 23:55:00,0
flow,2021,FW.SBR.01,105120,105120,2021-01-01,2021-12-31 23:55:00,0
flow,2021,FW.SSB.01,105120,105120,2021-01-01,2021-12-31 23:55:00,0
flow,2021,FW.SSB.03,105120,105120,2021-01-01,2021-12-31 23:55:00,0
flow,2021,FW.SSM.01,105120,105120,2021-01-01,2021-12-31 23:55:00,0
flow,2021,FW.KSW.01,105120,105120,2021-01-01,2021-12-31 23:55:00,0
flow,2021,FW.LMT.01,105120,105120,2021-01-01,2021-12-31 23:55:00,0
flow,2021,FW.BBU.01,105120,105120,2021-01-01,2021-12-31 23:55:00,0
flow,2021,FW.BKA.02,105120,105120,2021-01-01,2021-12-31 23:55:00,0
flow,2021,FW.BSU.01,105120,105120,2021-01-01,2021-12-31 23:55:00,0
flow,2021,FW.KPM.01,105120,105120,2021-01-01,2021-12-31 23:55:00,0
flow,2021,FW.KPM.02,105120,105120,2021-01-01,2021-12-31 23:55:00,0
flow,2021,FW.LKB.01,105120,105120,2021-01-01,2021-12-31 23:55:00,0
flow,2021,FW.SSB.02,105120,105120,2021-01-01,2021-12-31 23:55:00,0
flow,2021,FW.K2W.01,105120,105120,2021-01-01,2021-12-31 23:55:00,0
flow,2022,FW.KKY.01,105120,105120,2022-01-01,2022-12-31 23:55:00,0
flow,2022,FW.KSW.01,105120,105120,2022-01-01,2022-12-31 23:55:00,0
flow,2022,FW.LMT.01,105120,105120,2022-01-01,2022-12-31 23:55:00,0
flow,2022,FW.PSR.01,105120,105120,2022-01-01,2022-12-31 23:55:00,0
flow,2022,FW.RMT.01,105120,105120,2022-01-01,2022-12-31 23:55:00,0
flow,2022,FW.SBR.01,105120,105120,2022-01-01,2022-12-31 23:55:00,0
flow,2022,FW.SSB.01,105120,105120,2022-01-01,2022-12-31 23:55:00,0
flow,2022,FW.SSB.03,105120,105120,2022-01-01,2022-12-31 23:55:00,0
flow,2022,FW.LPW.01,105120,105120,2022-01-01,2022-12-31 23:55:00,0
flow,2022,FW.SSM.01,105120,105120,2022-01-01,2022-12-31 23:55:00,0
flow,2022,FW.K3W.01,105120,105120,2022-01-01,2022-12-31 23:55:00,0
flow,2022,FW.KNG.01,105120,105120,2022-01-01,2022-12-31 23:55:00,0
flow,2022,FW.KSO.01,105120,105120,2022-01-01,2022-12-31 23:55:00,0
flow,2022,FW.PKG.01,105120,105120,2022-01-01,2022-12-31 23:55:00,0
flow,2022,FW.PWT.01,105120,105120,2022-01-01,2022-12-31 23:55:00,0
flow,2022,FW.SSN.01,105120,105120,2022-01-01,2022-12-31 23:55:00,0
flow,2022,FW.K4W.01,105120,105120,2022-01-01,2022-12-31 23:55:00,0
flow,2022,FW.SST.01,105120,105120,2022-01-01,2022-12-31 23:55:00,0
flow,2022,FW.TWW.01,105120,105120,2022-01-01,2022-12-31 23:55:00,0
flow,2022,FW.BKG.01,105120,105120,2022-01-01,2022-12-31 23:55:00,0
flow,2022,FW.PNJ.01,105120,105120,2022-01-01,2022-12-31 23:55:00,0
flow,2022,FW.PSC.01,105120,105120,2022-01-01,2022-12-31 23:55:00,0
flow,2022,FW.BKA.02,105120,105120,2022-01-01,2022-12-31 23:55:00,0
flow,2022,FW.BSU.01,105120,105120,2022-01-01,2022-12-31 23:55:00,0
flow,2022,FW.K2W.01,105120,105120,2022-01-01,2022-12-31 23:55:00,0
flow,2022,FW.KPM.02,105120,105120,2022-01-01,2022-12-31 23:55:00,0
flow,2022,FW.LKB.01,105120,105120,2022-01-01,2022-12-31 23:55:00,0
flow,2022,FW.SSB.02,105120,105120,2022-01-01,2022-12-31 23:55:00,0
flow,2022,FW.BBU.01,105120,105120,2022-01-01,2022-12-31 23:55:00,0
flow,2022,FW.KPM.01,105120,105120,2022-01-01,2022-12-31 23:55:00,0
flow,2023,FW.LMT.01,105120,105120,2023-01-01,2023-12-31 23:55:00,0
flow,2023,FW.LPW.01,105120,105120,2023-01-01,2023-12-31 23:55:00,0
flow,2023,FW.RMT.01,105120,105120,2023-01-01,2023-12-31 23:55:00,0
flow,2023,FW.SBR.01,105120,105120,2023-01-01,2023-12-31 23:55:00,0
flow,2023,FW.SSB.01,105120,105120,2023-01-01,2023-12-31 23:55:00,0
flow,2023,FW.SSB.03,105120,105120,2023-01-01,2023-12-31 23:55:00,0
flow,2023,FW.KKY.01,105120,105120,2023-01-01,2023-12-31 23:55:00,0
flow,2023,FW.KSW.01,105120,105120,2023-01-01,2023-12-31 23:55:00,0
flow,2023,FW.PSR.01,105120,105120,2023-01-01,2023-12-31 23:55:00,0
flow,2023,FW.SSM.01,105120,105120,2023-01-01,2023-12-31 23:55:00,0
flow,2023,FW.K3W.01,105120,105120,2023-01-01,2023-12-31 23:55:00,0
flow,2023,FW.KNG.01,105120,105120,2023-01-01,2023-12-31 23:55:00,0
flow,2023,FW.KSO.01,105120,105120,2023-01-01,2023-12-31 23:55:00,0
flow,2023,FW.PKG.01,105120,105120,2023-01-01,2023-12-31 23:55:00,0
flow,2023,FW.SSN.01,105120,105120,2023-01-01,2023-12-31 23:55:00,0
flow,2023,FW.PWT.01,105120,105120,2023-01-01,2023-12-31 23:55:00,0
flow,2023,FW.SST.01,105120,105120,2023-01-01,2023-12-31 23:55:00,0
flow,2023,FW.K4W.01,105120,105120,2023-01-01,2023-12-31 23:55:00,0
flow,2023,FW.TWW.01,105120,105120,2023-01-01,2023-12-31 23:55:00,0
flow,2023,FW.BKG.01,105120,105120,2023-01-01,2023-12-31 23:55:00,0
flow,2023,FW.PNJ.01,105120,105120,2023-01-01,2023-12-31 23:55:00,0
flow,2023,FW.PSC.01,105120,105120,2023-01-01,2023-12-31 23:55:00,0
flow,2023,FW.BKA.02,105120,105120,2023-01-01,2023-12-31 23:55:00,0
flow,2023,FW.BSU.01,105120,105120,2023-01-01,2023-12-31 23:55:00,0
flow,2023,FW.KPM.02,105120,105120,2023-01-01,2023-12-31 23:55:00,0
flow,2023,FW.SSB.02,105120,105120,2023-01-01,2023-12-31 23:55:00,0
flow,2023,FW.K2W.01,105120,105120,2023-01-01,2023-12-31 23:55:00,0
flow,2023,FW.KPM.01,105120,105120,2023-01-01,2023-12-31 23:55:00,0
flow,2023,FW.LKB.01,105120,105120,2023-01-01,2023-12-31 23:55:00,0
flow,2023,FW.BBU.01,105120,105120,2023-01-01,2023-12-31 23:55:00,0
flow,2024,FW.BKG.01,105408,105408,2024-01-01,2024-12-31 23:55:00,0
flow,2024,FW.PNJ.01,105408,105408,2024-01-01,2024-12-31 23:55:00,0
flow,2024,FW.PSC.01,105408,105408,2024-01-01,2024-12-31 23:55:00,0
flow,2024,FW.K3W.01,105408,105408,2024-01-01,2024-12-31 23:55:00,0
flow,2024,FW.KNG.01,105408,105408,2024-01-01,2024-12-31 23:55:00,0
flow,2024,FW.KSO.01,105408,105408,2024-01-01,2024-12-31 23:55:00,0
flow,2024,FW.PKG.01,105408,105408,2024-01-01,2024-12-31 23:55:00,0
flow,2024,FW.SST.01,105408,105408,2024-01-01,2024-12-31 23:55:00,0
flow,2024,FW.SSN.01,105408,105408,2024-01-01,2024-12-31 23:55:00,0
flow,2024,FW.TWW.01,105408,105408,2024-01-01,2024-12-31 23:55:00,0
flow,2024,FW.K4W.01,105408,105408,2024-01-01,2024-12-31 23:55:00,0
flow,2024,FW.PWT.01,105408,105408,2024-01-01,2024-12-31 23:55:00,0
flow,2024,FW.BKA.02,105408,105408,2024-01-01,2024-12-31 23:55:00,0
flow,2024,FW.BSU.01,105408,105408,2024-01-01,2024-12-31 23:55:00,0
flow,2024,FW.KPM.02,105408,105408,2024-01-01,2024-12-31 23:55:00,0
flow,2024,FW.LKB.01,105408,105408,2024-01-01,2024-12-31 23:55:00,0
flow,2024,FW.SSB.02,105408,105408,2024-01-01,2024-12-31 23:55:00,0
flow,2024,FW.K2W.01,105408,105408,2024-01-01,2024-12-31 23:55:00,0
flow,2024,FW.KPM.01,105408,105408,2024-01-01,2024-12-31 23:55:00,0
flow,2024,FW.BBU.01,105408,105408,2024-01-01,2024-12-31 23:55:00,0
flow,2024,FW.KKY.01,105408,105408,2024-01-01,2024-12-31 23:55:00,0
flow,2024,FW.KSW.01,105408,105408,2024-01-01,2024-12-31 23:55:00,0
flow,2024,FW.LMT.01,105408,105408,2024-01-01,2024-12-31 23:55:00,0
flow,2024,FW.LPW.01,105408,105408,2024-01-01,2024-12-31 23:55:00,0
flow,2024,FW.PSR.01,105408,105408,2024-01-01,2024-12-31 23:55:00,0
flow,2024,FW.RMT.01,105408,105408,2024-01-01,2024-12-31 23:55:00,0
flow,2024,FW.SBR.01,105408,105408,2024-01-01,2024-12-31 23:55:00,0
flow,2024,FW.SSB.01,105408,105408,2024-01-01,2024-12-31 23:55:00,0
flow,2024,FW.SSB.03,105408,105408,2024-01-01,2024-12-31 23:55:00,0
flow,2024,FW.SSM.01,105408,105408,2024-01-01,2024-12-31 23:55:00,0
flow,2025,FW.KKY.01,105120,105120,2025-01-01,2025-12-31 23:55:00,0
flow,2025,FW.LMT.01,105120,105120,2025-01-01,2025-12-31 23:55:00,0
flow,2025,FW.LPW.01,105120,105120,2025-01-01,2025-12-31 23:55:00,0
flow,2025,FW.SBR.01,105120,105120,2025-01-01,2025-12-31 23:55:00,0
flow,2025,FW.PSR.01,105120,105120,2025-01-01,2025-12-31 23:55:00,0
flow,2025,FW.RMT.01,105120,105120,2025-01-01,2025-12-31 23:55:00,0
flow,2025,FW.SSB.01,105120,105120,2025-01-01,2025-12-31 23:55:00,0
flow,2025,FW.SSB.03,105120,105120,2025-01-01,2025-12-31 23:55:00,0
flow,2025,FW.SSM.01,105120,105120,2025-01-01,2025-12-31 23:55:00,0
flow,2025,FW.KSW.01,105120,105120,2025-01-01,2025-12-31 23:55:00,0
flow,2025,FW.K3W.01,105120,105120,2025-01-01,2025-12-31 23:55:00,0
flow,2025,FW.KSO.01,105120,105120,2025-01-01,2025-12-31 23:55:00,0
flow,2025,FW.PWT.01,105120,105120,2025-01-01,2025-12-31 23:55:00,0
flow,2025,FW.SSN.01,105120,105120,2025-01-01,2025-12-31 23:55:00,0
flow,2025,FW.K4W.01,105120,105120,2025-01-01,2025-12-31 23:55:00,0
flow,2025,FW.KNG.01,105120,105120,2025-01-01,2025-12-31 23:55:00,0
flow,2025,FW.PKG.01,105120,105120,2025-01-01,2025-12-31 23:55:00,0
flow,2025,FW.SST.01,105120,105120,2025-01-01,2025-12-31 23:55:00,0
flow,2025,FW.TWW.01,105120,105120,2025-01-01,2025-12-31 23:55:00,0
flow,2025,FW.PNJ.01,105120,105120,2025-01-01,2025-12-31 23:55:00,0
flow,2025,FW.PSC.01,105120,105120,2025-01-01,2025-12-31 23:55:00,0
flow,2025,FW.BKG.01,105120,105120,2025-01-01,2025-12-31 23:55:00,0
flow,2025,FW.BBU.01,105120,105120,2025-01-01,2025-12-31 23:55:00,0
flow,2025,FW.BKA.02,105120,105120,2025-01-01,2025-12-31 23:55:00,0
flow,2025,FW.BSU.01,105120,105120,2025-01-01,2025-12-31 23:55:00,0
flow,2025,FW.K2W.01,105120,105120,2025-01-01,2025-12-31 23:55:00,0
flow,2025,FW.KPM.01,105120,105120,2025-01-01,2025-12-31 23:55:00,0
flow,2025,FW.KPM.02,105120,105120,2025-01-01,2025-12-31 23:55:00,0
flow,2025,FW.SSB.02,105120,105120,2025-01-01,2025-12-31 23:55:00,0
flow,2025,FW.LKB.01,105120,105120,2025-01-01,2025-12-31 23:55:00,0
rain,2019,RF.BBN.02,105120,105120,2019-01-01,2019-12-31 23:55:00,0
rain,2019,RF.BKM.01,105120,105120,2019-01-01,2019-12-31 23:55:00,0
rain,2019,RF.BKT.03,105120,105120,2019-01-01,2019-12-31 23:55:00,0
rain,2019,RF.BKT.05,105120,105120,2019-01-01,2019-12-31 23:55:00,0
rain,2019,RF.BNA.03,105120,105120,2019-01-01,2019-12-31 23:55:00,0
rain,2019,RF.DDG.02,105120,105120,2019-01-01,2019-12-31 23:55:00,0
rain,2019,RF.HKG.02,105120,105120,2019-01-01,2019-12-31 23:55:00,0
rain,2019,RF.JTG.03,105120,105120,2019-01-01,2019-12-31 23:55:00,0
rain,2019,RF.LPW.01,105120,105120,2019-01-01,2019-12-31 23:55:00,0
rain,2019,RF.LSI.03,105120,105120,2019-01-01,2019-12-31 23:55:00,0
rain,2019,RF.MBR.01,105120,105120,2019-01-01,2019-12-31 23:55:00,0
rain,2019,RF.NJK.02,105120,105120,2019-01-01,2019-12-31 23:55:00,0
rain,2019,RF.NJK.03,105120,105120,2019-01-01,2019-12-31 23:55:00,0
rain,2019,RF.NJK.04,105120,105120,2019-01-01,2019-12-31 23:55:00,0
rain,2019,RF.NJK.05,105120,105120,2019-01-01,2019-12-31 23:55:00,0
rain,2019,RF.NJK.07,105120,105120,2019-01-01,2019-12-31 23:55:00,0
rain,2019,RF.NKM.02,105120,105120,2019-01-01,2019-12-31 23:55:00,0
rain,2019,RF.PKN.04,105120,105120,2019-01-01,2019-12-31 23:55:00,0
rain,2019,RF.PNK.02,105120,105120,2019-01-01,2019-12-31 23:55:00,0
rain,2019,RF.PSC.03,105120,105120,2019-01-01,2019-12-31 23:55:00,0
rain,2019,RF.RTW.03,105120,105120,2019-01-01,2019-12-31 23:55:00,0
rain,2019,RF.SMI.02,105120,105120,2019-01-01,2019-12-31 23:55:00,0
rain,2019,RF.TBR.01,105120,105120,2019-01-01,2019-12-31 23:55:00,0
rain,2019,RF.TWW.01,105120,105120,2019-01-01,2019-12-31 23:55:00,0
rain,2019,RF.BKE.01,105120,105120,2019-01-01,2019-12-31 23:55:00,0
rain,2019,RF.BPD.01,105120,105120,2019-01-01,2019-12-31 23:55:00,0
rain,2019,RF.BSU.02,105120,105120,2019-01-01,2019-12-31 23:55:00,0
rain,2019,RF.DMG.01,105120,105120,2019-01-01,2019-12-31 23:55:00,0
rain,2019,RF.KNY.02,105120,105120,2019-01-01,2019-12-31 23:55:00,0
rain,2019,RF.LSI.01,105120,105120,2019-01-01,2019-12-31 23:55:00,0
rain,2019,RF.PNK.03,105120,105120,2019-01-01,2019-12-31 23:55:00,0
rain,2019,RF.PSC.01,105120,105120,2019-01-01,2019-12-31 23:55:00,0
rain,2019,RF.PTW.01,105120,105120,2019-01-01,2019-12-31 23:55:00,0
rain,2019,RF.TBR.02,105120,105120,2019-01-01,2019-12-31 23:55:00,0
rain,2019,RF.BKA.01,105120,105120,2019-01-01,2019-12-31 23:55:00,0
rain,2019,RF.BKA.02,105120,105120,2019-01-01,2019-12-31 23:55:00,0
rain,2019,RF.BKE.04,105120,105120,2019-01-01,2019-12-31 23:55:00,0
rain,2019,RF.BKL.02,105120,105120,2019-01-01,2019-12-31 23:55:00,0
rain,2019,RF.BKN.01,105120,105120,2019-01-01,2019-12-31 23:55:00,0
rain,2019,RF.BKT.04,105120,105120,2019-01-01,2019-12-31 23:55:00,0
rain,2019,RF.CTC.01,105120,105120,2019-01-01,2019-12-31 23:55:00,0
rain,2019,RF.CTC.03,105120,105120,2019-01-01,2019-12-31 23:55:00,0
rain,2019,RF.DST.01,105120,105120,2019-01-01,2019-12-31 23:55:00,0
rain,2019,RF.JTG.01,105120,105120,2019-01-01,2019-12-31 23:55:00,0
rain,2019,RF.KSW.02,105120,105120,2019-01-01,2019-12-31 23:55:00,0
rain,2019,RF.KTY.04,105120,105120,2019-01-01,2019-12-31 23:55:00,0
rain,2019,RF.LKB.03,105120,105120,2019-01-01,2019-12-31 23:55:00,0
rain,2019,RF.NKM.01,105120,105120,2019-01-01,2019-12-31 23:55:00,0
rain,2019,RF.PKN.01,105120,105120,2019-01-01,2019-12-31 23:55:00,0
rain,2019,RF.PKN.03,105120,105120,2019-01-01,2019-12-31 23:55:00,0
rain,2019,RF.PTW.02,105120,105120,2019-01-01,2019-12-31 23:55:00,0
rain,2019,RF.SPK.01,105120,105120,2019-01-01,2019-12-31 23:55:00,0
rain,2019,RF.STN.01,105120,105120,2019-01-01,2019-12-31 23:55:00,0
rain,2019,RF.TLC.03,105120,105120,2019-01-01,2019-12-31 23:55:00,0
rain,2019,RF.TWW.02,105120,105120,2019-01-01,2019-12-31 23:55:00,0
rain,2019,RF.TWW.03,105120,105120,2019-01-01,2019-12-31 23:55:00,0
rain,2019,RF.WTN.02,105120,105120,2019-01-01,2019-12-31 23:55:00,0
rain,2019,RF.YNW.01,105120,105120,2019-01-01,2019-12-31 23:55:00,0
rain,2019,RF.BKL.01,105120,105120,2019-01-01,2019-12-31 23:55:00,0
rain,2019,RF.BKP.02,105120,105120,2019-01-01,2019-12-31 23:55:00,0
rain,2019,RF.BSU.03,105120,105120,2019-01-01,2019-12-31 23:55:00,0
rain,2019,RF.JTG.02,105120,105120,2019-01-01,2019-12-31 23:55:00,0
rain,2019,RF.KSW.03,105120,105120,2019-01-01,2019-12-31 23:55:00,0
rain,2019,RF.LKB.04,105120,105120,2019-01-01,2019-12-31 23:55:00,0
rain,2019,RF.MBR.05,105120,105120,2019-01-01,2019-12-31 23:55:00,0
rain,2019,RF.PSC.04,105120,105120,2019-01-01,2019-12-31 23:55:00,0
rain,2019,RF.PWT.03,105120,105120,2019-01-01,2019-12-31 23:55:00,0
rain,2019,RF.SMI.03,105120,105120,2019-01-01,2019-12-31 23:55:00,0
rain,2019,RF.SMI.04,105120,105120,2019-01-01,2019-12-31 23:55:00,0
rain,2019,RF.STN.02,105120,105120,2019-01-01,2019-12-31 23:55:00,0
rain,2019,RF.BKN.02,105120,105120,2019-01-01,2019-12-31 23:55:00,0
rain,2019,RF.BKT.01,105120,105120,2019-01-01,2019-12-31 23:55:00,0
rain,2019,RF.BNA.02,105120,105120,2019-01-01,2019-12-31 23:55:00,0
rain,2019,RF.BRK.02,105120,105120,2019-01-01,2019-12-31 23:55:00,0
rain,2019,RF.BSU.01,105120,105120,2019-01-01,2019-12-31 23:55:00,0
rain,2019,RF.HKG.01,105120,105120,2019-01-01,2019-12-31 23:55:00,0
rain,2019,RF.KSN.02,105120,105120,2019-01-01,2019-12-31 23:55:00,0
rain,2019,RF.KSW.01,105120,105120,2019-01-01,2019-12-31 23:55:00,0
rain,2019,RF.KTY.02,105120,105120,2019-01-01,2019-12-31 23:55:00,0
rain,2019,RF.KTY.03,105120,105120,2019-01-01,2019-12-31 23:55:00,0
rain,2019,RF.LSI.02,105120,105120,2019-01-01,2019-12-31 23:55:00,0
rain,2019,RF.MBR.03,105120,105120,2019-01-01,2019-12-31 23:55:00,0
rain,2019,RF.NKM.03,105120,105120,2019-01-01,2019-12-31 23:55:00,0
rain,2019,RF.PNK.01,105120,105120,2019-01-01,2019-12-31 23:55:00,0
rain,2019,RF.PPS.01,105120,105120,2019-01-01,2019-12-31 23:55:00,0
rain,2019,RF.PWT.01,105120,105120,2019-01-01,2019-12-31 23:55:00,0
rain,2019,RF.PWT.02,105120,105120,2019-01-01,2019-12-31 23:55:00,0
rain,2019,RF.RTW.02,105120,105120,2019-01-01,2019-12-31 23:55:00,0
rain,2019,RF.SPW.01,105120,105120,2019-01-01,2019-12-31 23:55:00,0
rain,2019,RF.WTL.03,105120,105120,2019-01-01,2019-12-31 23:55:00,0
rain,2019,RF.BKY.01,105120,105120,2019-01-01,2019-12-31 23:55:00,0
rain,2019,RF.BNA.01,105120,105120,2019-01-01,2019-12-31 23:55:00,0
rain,2019,RF.CTC.02,105120,105120,2019-01-01,2019-12-31 23:55:00,0
rain,2019,RF.PKN.02,105120,105120,2019-01-01,2019-12-31 23:55:00,0
rain,2019,RF.RBN.02,105120,105120,2019-01-01,2019-12-31 23:55:00,0
rain,2019,RF.SMI.01,105120,105120,2019-01-01,2019-12-31 23:55:00,0
rain,2019,RF.TKU.02,105120,105120,2019-01-01,2019-12-31 23:55:00,0
rain,2019,RF.WTL.02,105120,105120,2019-01-01,2019-12-31 23:55:00,0
rain,2019,RF.BBN.01,105120,105120,2019-01-01,2019-12-31 23:55:00,0
rain,2019,RF.RBN.01,105120,105120,2019-01-01,2019-12-31 23:55:00,0
rain,2019,RF.WTN.01,105120,105120,2019-01-01,2019-12-31 23:55:00,0
rain,2019,RF.BKE.02,105120,105120,2019-01-01,2019-12-31 23:55:00,0
rain,2019,RF.BKE.03,105120,105120,2019-01-01,2019-12-31 23:55:00,0
rain,2019,RF.BKT.02,105120,105120,2019-01-01,2019-12-31 23:55:00,0
rain,2019,RF.BKY.02,105120,105120,2019-01-01,2019-12-31 23:55:00,0
rain,2019,RF.BRK.01,105120,105120,2019-01-01,2019-12-31 23:55:00,0
rain,2019,RF.BSU.04,105120,105120,2019-01-01,2019-12-31 23:55:00,0
rain,2019,RF.KSN.01,105120,105120,2019-01-01,2019-12-31 23:55:00,0
rain,2019,RF.KTY.01,105120,105120,2019-01-01,2019-12-31 23:55:00,0
rain,2019,RF.LKB.02,105120,105120,2019-01-01,2019-12-31 23:55:00,0
rain,2019,RF.NJK.01,105120,105120,2019-01-01,2019-12-31 23:55:00,0
rain,2019,RF.PSC.05,105120,105120,2019-01-01,2019-12-31 23:55:00,0
rain,2019,RF.PYT.01,105120,105120,2019-01-01,2019-12-31 23:55:00,0
rain,2019,RF.RTW.01,105120,105120,2019-01-01,2019-12-31 23:55:00,0
rain,2019,RF.SLG.02,105120,105120,2019-01-01,2019-12-31 23:55:00,0
rain,2019,RF.SPS.02,105120,105120,2019-01-01,2019-12-31 23:55:00,0
rain,2019,RF.TKU.01,105120,105120,2019-01-01,2019-12-31 23:55:00,0
rain,2019,RF.TLC.01,105120,105120,2019-01-01,2019-12-31 23:55:00,0
rain,2019,RF.TLC.02,105120,105120,2019-01-01,2019-12-31 23:55:00,0
rain,2019,RF.WTL.01,105120,105120,2019-01-01,2019-12-31 23:55:00,0
rain,2019,RF.YNW.03,105120,105120,2019-01-01,2019-12-31 23:55:00,0
rain,2019,RF.DST.02,105120,105120,2019-01-01,2019-12-31 23:55:00,0
rain,2019,RF.KTY.05,105120,105120,2019-01-01,2019-12-31 23:55:00,0
rain,2019,RF.MBR.02,105120,105120,2019-01-01,2019-12-31 23:55:00,0
rain,2019,RF.SLG.01,105120,105120,2019-01-01,2019-12-31 23:55:00,0
rain,2019,RF.SPS.01,105120,105120,2019-01-01,2019-12-31 23:55:00,0
rain,2019,RF.TBR.03,105120,105120,2019-01-01,2019-12-31 23:55:00,0
rain,2019,RF.TWW.04,105120,105120,2019-01-01,2019-12-31 23:55:00,0
rain,2019,RF.YNW.02,105120,105120,2019-01-01,2019-12-31 23:55:00,0
rain,2019,RF.NJK.06,105120,105120,2019-01-01,2019-12-31 23:55:00,0
rain,2020,RF.BBN.02,105408,105408,2020-01-01,2020-12-31 23:55:00,0
rain,2020,RF.BKE.01,105408,105408,2020-01-01,2020-12-31 23:55:00,0
rain,2020,RF.BKM.01,105408,105408,2020-01-01,2020-12-31 23:55:00,0
rain,2020,RF.BKT.03,105408,105408,2020-01-01,2020-12-31 23:55:00,0
rain,2020,RF.BKT.05,105408,105408,2020-01-01,2020-12-31 23:55:00,0
rain,2020,RF.BNA.03,105408,105408,2020-01-01,2020-12-31 23:55:00,0
rain,2020,RF.BPD.01,105408,105408,2020-01-01,2020-12-31 23:55:00,0
rain,2020,RF.DMG.01,105408,105408,2020-01-01,2020-12-31 23:55:00,0
rain,2020,RF.HKG.02,105408,105408,2020-01-01,2020-12-31 23:55:00,0
rain,2020,RF.JTG.03,105408,105408,2020-01-01,2020-12-31 23:55:00,0
rain,2020,RF.KNY.02,105408,105408,2020-01-01,2020-12-31 23:55:00,0
rain,2020,RF.LSI.01,105408,105408,2020-01-01,2020-12-31 23:55:00,0
rain,2020,RF.LSI.03,105408,105408,2020-01-01,2020-12-31 23:55:00,0
