dataset,year,station_code,station_name,rows,expected_rows,row_completeness_pct,n_timestamps,duplicate_timestamps,ts_min,ts_max,primary_column,null_pct,sensor_effectively_offline
rain,2019,RF.LKB.02,ประตูระบายน้ำ คลองประเวศบุรีรมย์ ตอนลาดกระบัง,105120,105120,100.0,105120,0,2019-01-01,2019-12-31 23:55:00,rf1hr,0.0,False
rain,2019,RF.LKB.03,จุดวัดคลองประเวศบุรีรมย์ ตอน รพ.ลาดกระบัง,105120,105120,100.0,105120,0,2019-01-01,2019-12-31 23:55:00,rf1hr,0.0,False
rain,2019,RF.LKB.04,จุดวัดคลองประเวศบุรีรมย์ ตอนถนนร่วมพัฒนา,105120,105120,100.0,105120,0,2019-01-01,2019-12-31 23:55:00,rf1hr,0.0,False
rain,2019,RF.LPW.01,สำนักงานเขตลาดพร้าว,105120,105120,100.0,105120,0,2019-01-01,2019-12-31 23:55:00,rf1hr,0.0,False
rain,2019,RF.LSI.01,สำนักงานเขตหลักสี่,105120,105120,100.0,105120,0,2019-01-01,2019-12-31 23:55:00,rf1hr,0.0,False
rain,2019,RF.LSI.02,สถานีสูบน้ำ คลองตาอูฐ,105120,105120,100.0,105120,0,2019-01-01,2019-12-31 23:55:00,rf1hr,0.0,False
rain,2019,RF.LSI.03,จุดวัดศูนย์ราชการ-ถนนแจ้งวัฒนะ,105120,105120,100.0,105120,0,2019-01-01,2019-12-31 23:55:00,rf1hr,0.0,False
rain,2019,RF.MBR.01,สำนักงานเขตมีนบุรี,105120,105120,100.0,105120,0,2019-01-01,2019-12-31 23:55:00,rf1hr,0.0,False
rain,2019,RF.MBR.02,ประตูระบายน้ำ คลองแสนแสบ ตอนถนนประชาร่วมใจ,105120,105120,100.0,105120,0,2019-01-01,2019-12-31 23:55:00,rf1hr,0.0,False
rain,2019,RF.MBR.03,ประตูระบายน้ำ คลองบึงขวาง,105120,105120,100.0,105120,0,2019-01-01,2019-12-31 23:55:00,rf1hr,0.0,False
rain,2019,RF.MBR.05,จุดวัดคลองบึงใหญ่ ตอนวัดทองสัมฤทธิ์,105120,105120,100.0,105120,0,2019-01-01,2019-12-31 23:55:00,rf1hr,0.0,False
rain,2019,RF.NJK.01,สำนักงานเขตหนองจอก,105120,105120,100.0,105120,0,2019-01-01,2019-12-31 23:55:00,rf1hr,0.0,False
rain,2019,RF.NJK.02,สถานีสูบน้ำ คลองแสนแสบ หนองจอก,105120,105120,100.0,105120,0,2019-01-01,2019-12-31 23:55:00,rf1hr,0.0,False
rain,2019,RF.NJK.03,จุดวัดคลองสิบสอง ตอนถนนประชาสำราญ,105120,105120,100.0,105120,0,2019-01-01,2019-12-31 23:55:00,rf1hr,0.0,False
rain,2019,RF.NJK.04,ประตูระบายน้ำ คลองสิบสาม,105120,105120,100.0,105120,0,2019-01-01,2019-12-31 23:55:00,rf1hr,0.0,False
rain,2019,RF.NJK.05,ประตูระบายน้ำ คลองหลวงแพ่ง,105120,105120,100.0,105120,0,2019-01-01,2019-12-31 23:55:00,rf1hr,0.0,False
rain,2019,RF.NJK.06,จุดวัดคลองลำผักชี ตอนโรงเรียนลำผักชี,105120,105120,100.0,105120,0,2019-01-01,2019-12-31 23:55:00,rf1hr,0.0,False
rain,2019,RF.NJK.07,จุดวัดคลองแสนแสบ ตอนวัดทรัพย์สโมสรนิกรเกษม,105120,105120,100.0,105120,0,2019-01-01,2019-12-31 23:55:00,rf1hr,0.0,False
rain,2019,RF.NKM.01,สำนักงานเขตหนองแขม,105120,105120,100.0,105120,0,2019-01-01,2019-12-31 23:55:00,rf1hr,0.0,False
rain,2019,RF.NKM.02,จุดวัดคลองทวีวัฒนา ตอนคลองภาษีเจริญ,105120,105120,100.0,105120,0,2019-01-01,2019-12-31 23:55:00,rf1hr,0.0,False
rain,2019,RF.NKM.03,จุดวัดคลองภาษีเจริญ ตอนคลองมหาศร,105120,105120,100.0,105120,0,2019-01-01,2019-12-31 23:55:00,rf1hr,0.0,False
rain,2019,RF.PKN.01,สำนักงานเขตพระโขนง,105120,105120,100.0,105120,0,2019-01-01,2019-12-31 23:55:00,rf1hr,0.0,False
rain,2019,RF.PKN.02,สถานีสูบน้ำ คลองเจ็ก,105120,105120,100.0,105120,0,2019-01-01,2019-12-31 23:55:00,rf1hr,0.0,False
rain,2019,RF.PKN.03,สถานีสูบน้ำ บางอ้อ,105120,105120,100.0,105120,0,2019-01-01,2019-12-31 23:55:00,rf1hr,0.0,False
rain,2019,RF.PKN.04,สถานีสูบน้ำ บางจาก,105120,105120,100.0,105120,0,2019-01-01,2019-12-31 23:55:00,rf1hr,0.0,False
rain,2019,RF.PNK.01,สำนักงานเขตพระนคร,105120,105120,100.0,105120,0,2019-01-01,2019-12-31 23:55:00,rf1hr,0.0,False
rain,2019,RF.PNK.02,สถานีสูบน้ำ เทเวศร์,105120,105120,100.0,105120,0,2019-01-01,2019-12-31 23:55:00,rf1hr,0.0,False
rain,2019,RF.PNK.03,ปากคลองตลาด,105120,105120,100.0,105120,0,2019-01-01,2019-12-31 23:55:00,rf1hr,0.0,False
rain,2019,RF.PPS.01,สำนักงานเขตป้อมปราบศัตรูพ่าย,105120,105120,100.0,105120,0,2019-01-01,2019-12-31 23:55:00,rf1hr,0.0,False
rain,2019,RF.PSC.01,สำนักงานเขตภาษีเจริญ,105120,105120,100.0,105120,0,2019-01-01,2019-12-31 23:55:00,rf1hr,0.0,False
rain,2019,RF.PSC.03,จุดวัดคลองบางเชือกหนัง ตอนถนนพุทธมณฑลสาย 1,105120,105120,100.0,105120,0,2019-01-01,2019-12-31 23:55:00,rf1hr,0.0,False
rain,2019,RF.PSC.04,สถานีสูบน้ำ คลองภาษีเจริญ,105120,105120,100.0,105120,0,2019-01-01,2019-12-31 23:55:00,rf1hr,0.0,False
rain,2019,RF.PSC.05,จุดวัดคลองบางเชือกหนัง ตอนวัดปากน้ำฝั่งใต้,105120,105120,100.0,105120,0,2019-01-01,2019-12-31 23:55:00,rf1hr,0.0,False
rain,2019,RF.PTW.01,สำนักงานเขตปทุมวัน,105120,105120,100.0,105120,0,2019-01-01,2019-12-31 23:55:00,rf1hr,0.0,False
rain,2019,RF.PTW.02,สถานีสูบน้ำ คลองอรชร,105120,105120,100.0,105120,0,2019-01-01,2019-12-31 23:55:00,rf1hr,0.0,False
rain,2019,RF.PWT.01,สำนักงานเขตประเวศ,105120,105120,100.0,105120,0,2019-01-01,2019-12-31 23:55:00,rf1hr,0.0,False
rain,2019,RF.PWT.02,ประตูระบายน้ำ คลองประเวศบุรีรมย์ ตอนวัดกระทุ่มเสือปลา,105120,105120,100.0,105120,0,2019-01-01,2019-12-31 23:55:00,rf1hr,0.0,False
rain,2019,RF.PWT.03,จุดวัดบึงหนองบอน,105120,105120,100.0,105120,0,2019-01-01,2019-12-31 23:55:00,rf1hr,0.0,False
rain,2019,RF.PYT.01,สำนักงานเขตพญาไท,105120,105120,100.0,105120,0,2019-01-01,2019-12-31 23:55:00,rf1hr,0.0,False
rain,2019,RF.RBN.01,สำนักงานเขตราษฎร์บูรณะ,105120,105120,100.0,105120,0,2019-01-01,2019-12-31 23:55:00,rf1hr,0.0,False
rain,2019,RF.RBN.02,สถานีสูบน้ำ คลองแจงร้อน,105120,105120,100.0,105120,0,2019-01-01,2019-12-31 23:55:00,rf1hr,0.0,False
rain,2019,RF.RTW.01,สำนักงานเขตราชเทวี,105120,105120,100.0,105120,0,2019-01-01,2019-12-31 23:55:00,rf1hr,0.0,False
rain,2019,RF.RTW.02,จุดวัดคลองสามเสน ตอน รพ.พระมงกุฎเกล้า,105120,105120,100.0,105120,0,2019-01-01,2019-12-31 23:55:00,rf1hr,0.0,False
rain,2019,RF.RTW.03,อาคารรับน้ำบึงมักกะสัน,105120,105120,100.0,105120,0,2019-01-01,2019-12-31 23:55:00,rf1hr,0.0,False
rain,2019,RF.SLG.01,สำนักงานเขตสวนหลวง,105120,105120,100.0,105120,0,2019-01-01,2019-12-31 23:55:00,rf1hr,0.0,False
